age,annual_income,total_debt,dependents,savings,credit_score,credit_utilization,missed_payments,employment_length,loan_amount,loan_term_months,defaulted
63,33960,33157,3,13368,580,0.65,5,5,14248,36,1
48,17966,16867,1,2633,603,0.63,4,4,2477,48,1
61,15132,2105,0,5463,820,0.09,0,4,3843,24,0
44,61552,55205,3,5598,664,0.6,4,6,23697,12,1
44,17310,21370,4,5444,524,0.82,4,23,8471,48,1
56,28089,15429,4,14938,742,0.37,2,15,15226,36,0
51,27715,33323,0,12990,535,0.8,5,3,7212,48,1
39,36539,45099,4,13108,522,0.82,8,0,10846,48,1
39,14326,8592,3,8456,715,0.4,4,2,8343,36,0
22,28307,15566,4,9026,775,0.37,2,3,9791,48,0
36,43880,7970,4,3190,736,0.12,2,24,21689,60,0
30,22638,24109,3,5038,560,0.71,4,9,7715,48,1
61,17037,15104,4,1842,628,0.59,3,17,3535,60,1
22,51863,6538,3,26732,847,0.08,2,18,12265,12,0
57,14180,9904,1,7965,719,0.47,2,12,8421,36,0
42,51238,28725,1,8641,727,0.37,4,13,11248,24,0
38,34101,14009,4,4799,752,0.27,1,2,5923,48,0
55,29696,37765,3,6510,454,0.85,5,2,7803,24,1
45,17316,16166,2,3976,645,0.62,4,3,8825,36,1
25,36146,30455,4,6338,588,0.56,4,6,11143,36,1
61,20239,16961,1,5547,663,0.56,4,15,5105,12,1
42,16321,8132,1,6778,751,0.33,4,21,6997,36,0
44,12827,11730,1,5528,588,0.61,3,11,2321,60,1
37,43653,53024,0,25424,432,0.81,5,11,24254,36,1
44,38339,24514,1,12268,687,0.43,3,10,13813,48,0
39,13390,7386,4,2435,790,0.37,5,13,6565,12,0
43,36797,42288,3,9647,443,0.77,5,23,12223,48,1
28,26701,30942,4,14876,556,0.77,4,9,12298,48,1
44,16362,15581,0,9064,600,0.63,6,11,9814,24,1
53,14973,3526,0,8585,726,0.16,3,24,8551,48,0
51,33016,41287,1,12471,524,0.83,7,3,5022,36,1
64,65672,25514,2,12199,741,0.26,2,17,23314,36,0
55,41656,12699,3,7353,770,0.2,2,20,8728,60,0
59,27503,31812,0,6970,495,0.77,5,5,7190,24,1
32,51077,46423,0,28462,597,0.61,6,18,27302,36,1
23,33971,6762,4,8405,818,0.13,2,0,8172,60,0
45,34517,23271,1,8732,577,0.45,2,0,20081,36,1
28,28894,31753,1,11484,535,0.73,5,13,16498,12,1
52,29429,37473,1,9740,468,0.85,7,15,8225,12,1
54,20320,10012,0,12060,640,0.33,1,5,3928,12,0
38,14891,6185,0,5286,719,0.28,2,22,7907,48,0
62,22693,7203,4,4729,734,0.21,2,10,12657,60,0
58,30065,9109,0,13481,819,0.2,3,24,15577,12,0
43,25901,33053,1,3539,469,0.85,7,5,4261,48,1
25,14957,9854,1,5649,627,0.44,2,21,3317,48,0
62,18585,6722,1,8574,755,0.24,3,10,3491,60,0
27,31141,24669,1,5361,669,0.53,5,0,16221,60,1
43,32646,40875,2,2418,406,0.83,6,13,16465,60,1
22,14712,2624,3,4484,844,0.12,1,17,4966,12,0
56,27567,4502,0,10791,813,0.11,1,18,9169,48,0
60,29225,16408,1,10682,718,0.37,3,17,15761,24,0
35,15153,2743,4,7296,850,0.12,0,16,3475,24,0
40,44118,40906,2,3503,547,0.62,6,2,19119,60,1
56,17325,10248,1,3984,749,0.39,3,15,7270,60,0
53,24922,27299,3,14786,604,0.73,5,12,13548,60,1
46,24249,18044,3,10505,645,0.5,3,12,7215,24,0
54,15920,19592,2,6734,455,0.82,6,21,2592,60,1
48,53006,55199,1,20799,554,0.69,5,4,19192,48,1
64,22131,8530,2,2362,734,0.26,1,8,6317,60,0
61,22980,26722,4,2077,552,0.78,5,19,6373,36,1
52,23324,19614,2,13435,628,0.56,5,16,3444,24,1
34,36962,18175,4,20182,734,0.33,1,18,13036,24,0
33,55155,66577,1,13896,530,0.8,4,11,28315,60,1
47,31340,32586,3,7353,610,0.69,4,18,12704,12,1
39,39731,40692,1,2438,494,0.68,6,1,8068,60,1
21,25073,6741,0,13693,826,0.18,2,24,9161,12,0
44,14944,17176,2,8610,531,0.77,5,15,6258,12,1
39,24456,14138,1,6213,774,0.39,3,0,7757,48,0
43,30958,38538,0,9973,535,0.83,4,11,7618,24,1
33,8647,11217,4,2582,484,0.86,7,0,1789,12,1
30,60925,10683,2,23075,790,0.12,2,10,26718,36,0
21,23254,12090,3,2224,699,0.35,4,23,5363,48,0
51,15360,4597,2,4788,779,0.2,1,5,2543,36,0
54,22194,14993,0,1731,630,0.45,2,12,7309,36,0
41,34549,41153,0,20425,523,0.79,7,4,14592,60,1
34,14701,3208,1,6904,774,0.15,0,10,2913,60,0
53,26138,15421,0,12446,664,0.39,3,0,6040,12,0
22,47095,39217,0,26983,607,0.56,4,1,17116,36,0
35,51904,57334,2,7202,518,0.74,7,22,16371,48,1
51,31021,27724,4,14211,560,0.6,4,9,16982,36,1
41,19950,8064,2,2150,717,0.27,2,22,6882,48,0
61,44437,29502,4,6981,653,0.44,2,10,25545,12,0
60,38207,15194,2,13895,749,0.27,1,23,9918,48,0
55,21549,10997,1,12000,648,0.34,3,12,4927,24,0
23,63016,77750,2,21523,552,0.82,6,22,18378,36,1
48,40245,47241,4,18672,484,0.78,6,16,21185,24,1
49,14554,2117,2,1462,804,0.1,1,16,7383,36,0
34,59244,71383,4,26421,570,0.8,4,16,12768,36,1
26,34564,35761,1,4523,546,0.69,5,18,19387,12,1
32,24906,10755,4,4143,795,0.29,2,11,5690,48,0
44,33113,6390,3,4897,840,0.13,0,5,12485,60,0
61,19735,23665,0,2521,555,0.8,4,20,4846,24,1
52,14280,13305,4,3642,590,0.62,5,5,3960,36,1
21,29200,21024,4,6011,693,0.48,4,5,17429,36,1
33,17979,7637,2,8573,715,0.28,2,2,10221,36,0
61,37219,19968,0,2141,710,0.36,4,10,8848,60,0
37,40570,38702,4,2650,621,0.64,5,19,7569,60,1
52,45886,15300,3,18363,759,0.22,2,20,21071,24,0
59,21567,7426,4,11849,705,0.23,2,21,3946,60,0
32,40791,24298,1,22131,661,0.4,2,11,21256,36,0
40,47679,42944,3,16690,515,0.6,3,18,14564,36,1
39,22916,2921,1,12889,850,0.08,2,3,4152,60,0
37,39266,14191,3,5969,775,0.24,2,8,22789,48,0
40,29257,7287,2,10538,771,0.17,2,18,15572,48,0
38,14328,7575,0,5662,687,0.35,4,18,4017,48,0
47,24630,19439,3,13000,645,0.53,5,16,9835,36,1
50,38896,11773,1,20405,795,0.2,2,7,13658,24,0
35,83880,85288,2,26683,592,0.68,4,2,39338,36,1
61,19788,3510,1,6571,803,0.12,1,2,6770,36,0
58,14983,10090,2,8206,604,0.45,3,15,8242,60,0
36,33686,13754,4,19873,787,0.27,3,6,16310,12,0
30,14132,12582,3,2628,580,0.59,4,8,5044,36,1
41,22484,25668,3,10068,552,0.76,4,15,7810,24,1
59,45693,48259,4,24467,578,0.7,9,13,8041,36,1
50,36497,37464,0,21632,628,0.68,5,20,18008,36,1
27,31527,4788,1,14615,789,0.1,0,17,5459,12,0
22,14282,15138,0,6776,664,0.71,6,1,4276,36,1
59,45523,55161,1,9152,527,0.81,6,1,12021,24,1
60,60871,48213,2,36165,651,0.53,3,21,33897,24,0
26,28892,12748,3,3672,746,0.29,1,0,8918,36,0
21,46180,57367,3,13933,534,0.83,7,3,14034,24,1
33,16566,11035,4,4279,688,0.44,4,4,3458,12,0
24,43871,43925,2,19026,524,0.67,4,2,23642,24,1
35,14605,2588,3,7156,812,0.12,1,12,3748,12,0
36,62578,8129,4,18825,793,0.09,1,7,27951,36,0
56,16449,11047,3,7462,641,0.45,4,16,5268,36,1
47,19571,14474,1,1010,638,0.49,2,13,10904,36,0
45,33873,39094,3,13268,462,0.77,7,15,12370,48,1
38,27073,25750,4,14415,591,0.63,3,14,10640,36,1
21,43510,18610,4,10478,705,0.29,3,7,6146,24,0
38,21906,5037,2,10614,760,0.15,2,15,11963,60,0
52,23567,5778,4,3254,796,0.16,1,9,7247,48,0
59,27291,20564,0,6755,759,0.5,5,5,9257,36,0
55,34500,5954,1,17206,850,0.12,3,3,5391,60,0
43,30692,19521,0,14051,645,0.42,4,17,7534,24,0
29,34096,33241,3,2607,480,0.65,4,20,17051,48,1
54,14689,6755,0,7534,703,0.31,1,5,7297,36,0
33,19343,15279,3,1817,612,0.53,4,5,5978,48,1
31,12220,8207,2,5153,649,0.45,4,19,5425,12,0
33,17702,11166,4,5399,684,0.42,5,12,5400,60,0
64,10743,7429,2,4399,665,0.46,2,1,3635,60,0
62,25733,24594,0,2166,507,0.64,4,10,4932,24,1
29,35687,32017,0,12874,666,0.6,5,10,20829,48,1
42,17275,7734,4,3501,797,0.3,1,14,4215,36,0
27,19140,16681,2,4576,665,0.58,3,2,3909,12,0
63,25485,20249,3,13737,660,0.53,4,13,12130,48,1
33,15601,18209,4,1538,559,0.78,4,15,5514,48,1
24,18126,3662,2,6254,788,0.13,0,18,2341,12,0
44,18580,22821,1,10193,506,0.82,5,5,9415,24,1
33,35899,17236,2,11334,751,0.32,2,6,20588,12,0
25,36142,15163,3,15400,775,0.28,3,15,20022,36,0
28,12923,1446,1,696,850,0.07,0,4,1308,48,0
63,92320,99690,0,22278,591,0.72,7,15,31828,60,1
40,22250,22014,0,3013,643,0.66,4,7,9059,12,1
39,39823,31564,3,10953,637,0.53,5,18,12821,48,1
57,30272,25739,4,8116,571,0.57,3,14,16158,36,1
35,23795,18414,2,9047,649,0.52,4,6,10883,60,1
60,40083,18671,3,17680,660,0.31,3,10,5627,48,0
36,61948,32622,2,22147,644,0.35,5,4,16714,48,0
21,20038,15016,0,11467,690,0.5,2,15,7868,24,0
36,25160,19798,1,6348,629,0.52,4,10,4605,60,1
45,40487,8969,3,12451,786,0.15,0,23,4349,24,0
30,9056,6745,2,3678,646,0.5,4,16,4195,12,1
37,25363,7342,1,11751,845,0.19,1,21,4639,36,0
29,129151,39783,3,37009,760,0.21,3,5,17659,12,0
51,16845,12329,1,8127,637,0.49,3,13,6520,48,0
22,13815,5237,0,4392,753,0.25,2,0,5221,60,0
23,44268,35446,0,19572,657,0.53,4,5,22554,60,1
33,40332,26553,1,12359,732,0.44,2,14,21618,12,0
24,9182,9785,4,2717,524,0.71,5,22,2565,60,1
36,29358,20851,4,6996,734,0.47,3,13,12666,48,0
62,27691,10660,4,2732,746,0.26,3,18,11377,24,0
45,20008,15045,1,8269,645,0.5,4,22,7645,24,1
62,55406,71079,3,19109,516,0.86,6,2,29162,60,1
62,19802,8875,0,1804,732,0.3,1,6,7413,60,0
30,39878,34428,4,8776,541,0.58,4,13,18531,12,1
53,13813,3031,2,2630,783,0.15,1,0,7480,12,0
58,41456,14627,0,23139,755,0.24,2,21,18502,24,0
53,7686,1380,0,4082,717,0.12,2,21,2105,60,0
27,14265,16109,4,5301,516,0.75,7,9,1989,12,1
25,36698,38754,1,18450,580,0.7,5,0,14530,36,1
32,18675,11174,0,10561,665,0.4,2,23,10452,24,0
52,22576,26462,3,8527,474,0.78,9,13,8528,12,1
57,38333,34363,4,22936,592,0.6,5,15,6226,24,1
60,15563,14426,3,8057,671,0.62,4,7,2225,24,1
57,27670,5687,2,11565,791,0.14,1,14,10611,24,0
24,48908,22263,4,28914,687,0.3,2,3,16473,12,0
47,11895,6533,3,3778,719,0.37,4,3,5280,12,0
31,44070,26295,3,18140,650,0.4,3,12,6130,12,0
50,42485,36060,4,8548,682,0.57,4,9,17726,24,1
50,18760,24381,1,6879,501,0.87,7,1,9047,24,1
24,17342,7268,3,10218,742,0.28,3,12,5507,60,0
23,29622,16751,4,13655,710,0.38,3,12,10684,12,0
49,28611,36914,1,17053,478,0.86,6,1,6920,60,1
41,23016,6953,4,2426,728,0.2,1,12,8350,60,0
45,28286,26446,1,13697,554,0.62,3,9,8800,48,1
26,28786,22632,2,12863,657,0.52,3,17,4729,36,0
62,18233,9089,1,7374,684,0.33,1,1,5687,60,0
62,21497,4631,1,7937,751,0.14,1,18,12564,60,0
34,18845,7668,1,3172,699,0.27,3,10,5990,24,0
64,46384,13980,3,23688,778,0.2,2,9,6788,24,0
47,25567,26036,3,12266,540,0.68,5,12,12104,48,1
35,61889,40499,3,32233,660,0.44,3,13,15832,12,0
45,9797,9497,4,3373,560,0.65,3,9,1073,12,1
63,18955,13240,3,10816,583,0.47,2,8,9666,48,0
41,42159,5545,2,11405,806,0.09,2,13,9721,24,0
49,30761,24201,0,8399,647,0.52,3,23,15558,12,0
27,23882,21062,4,7525,572,0.59,4,14,9432,12,1
50,25238,15643,3,7818,646,0.41,2,8,10398,24,0
22,24948,23376,0,5975,564,0.62,4,24,6100,36,1
34,19005,14540,1,7963,648,0.51,4,16,6270,24,1
35,18862,23396,2,7442,529,0.83,5,12,8983,60,1
33,22864,7277,1,6998,747,0.21,1,16,5254,12,0
60,44874,4830,0,18051,819,0.07,3,9,5365,60,0
22,15170,16989,1,774,609,0.75,5,14,3911,60,1
31,28299,23411,4,3714,620,0.55,3,6,13219,24,1
31,23512,22412,3,9023,596,0.64,3,9,6410,36,1
44,35550,13429,3,14546,759,0.25,2,16,18762,36,0
47,27644,29138,2,2312,514,0.7,5,13,11681,60,1
36,14955,16170,4,3032,576,0.72,4,14,2900,12,1
43,33114,33177,3,11531,583,0.67,5,17,18287,12,1
53,30673,8931,3,3319,729,0.19,4,17,9846,24,0
48,27119,10555,2,3695,736,0.26,2,10,3203,48,0
39,20036,17274,2,2783,622,0.57,3,10,10848,48,1
36,28666,7692,1,3772,846,0.18,1,15,5717,48,0
45,12850,12130,4,5766,577,0.63,3,2,4235,24,1
34,53552,24543,1,29800,706,0.31,2,5,25356,60,0
64,21762,21635,2,11630,573,0.66,3,3,12558,36,1
33,30516,18597,3,4874,730,0.41,2,23,5585,60,0
34,36815,35200,1,21474,643,0.64,5,23,8567,48,1
33,26323,16366,2,10355,603,0.41,3,11,3130,60,0
44,26436,28575,1,2274,492,0.72,4,19,3557,48,1
54,85581,50101,0,34710,666,0.39,2,4,51233,12,0
51,18358,22710,3,7168,519,0.82,5,21,6298,60,1
25,9544,1351,1,5391,848,0.09,1,4,4223,12,0
43,34140,36880,2,4868,606,0.72,4,14,4972,12,1
29,22597,8335,3,6905,744,0.25,2,18,4960,24,0
57,12278,15267,0,5455,506,0.83,4,6,4841,24,1
33,47757,52181,0,19207,499,0.73,4,14,14978,48,1
36,21877,14210,4,11158,738,0.43,4,23,6274,60,0
38,17503,7632,4,6008,812,0.29,3,10,8848,48,0
33,97343,12747,1,20638,826,0.09,2,13,24044,48,0
27,41563,26446,1,13257,642,0.42,3,14,13249,48,0
42,31412,15707,2,9229,709,0.33,5,12,5630,60,0
48,22102,4889,3,9943,760,0.15,0,13,4081,36,0
34,26158,20468,3,7586,684,0.52,4,20,5712,36,1
50,20838,15091,3,1747,652,0.48,2,11,10313,60,0
56,16144,20865,0,8557,482,0.86,6,2,6722,60,1
29,29172,33541,2,10979,616,0.77,4,14,8631,60,1
53,26837,10208,2,12279,721,0.25,3,2,8970,48,0
29,41911,38080,2,7926,641,0.61,4,10,13476,60,1
37,34096,17069,3,4323,741,0.33,4,3,11505,60,0
43,27300,2972,1,13055,833,0.07,1,5,10804,24,0
59,19333,23828,3,4670,511,0.82,4,12,2322,60,1
23,26947,7800,4,10423,745,0.19,1,9,4988,36,0
59,25907,24360,3,13814,595,0.63,4,13,14524,12,1
43,30992,11111,2,8793,717,0.24,1,16,5661,12,0
32,27242,32187,0,13443,518,0.79,7,22,13295,48,1
47,85631,16298,3,40513,810,0.13,0,12,11477,36,0
63,11486,12872,2,4151,547,0.75,4,0,1415,36,1
22,23024,2850,2,6894,850,0.08,1,11,12514,36,0
51,56799,25901,0,10816,725,0.3,1,22,7074,36,0
39,61981,16761,2,15089,819,0.18,2,4,32150,12,0
31,14654,3590,4,2967,763,0.16,0,4,3907,60,0
32,16006,12745,3,8670,678,0.53,5,15,6761,24,1
53,30698,9669,4,7310,784,0.21,2,5,8766,24,0
43,16427,10512,1,5882,622,0.43,2,16,6813,48,0
42,49768,31658,1,7259,702,0.42,3,4,9379,24,0
41,47622,16578,1,8391,756,0.23,2,13,15144,60,0
43,18165,4911,3,9707,812,0.18,3,1,6303,24,0
63,26283,22008,2,13703,653,0.56,4,17,7872,60,1
35,27448,4051,1,15866,752,0.1,0,9,6172,12,0
62,52384,22290,2,25516,645,0.28,2,7,9542,24,0
21,41810,37750,4,22738,607,0.6,5,3,23942,12,1
46,21082,25414,1,8365,525,0.8,5,22,7130,36,1
33,31984,31973,4,3468,580,0.67,4,7,16636,36,1
29,15496,14087,1,2271,566,0.61,5,20,2238,60,1
56,24172,2747,2,8109,791,0.08,1,17,11364,48,0
45,26173,21893,2,10819,597,0.56,4,0,3300,24,1
63,28233,32326,3,5196,569,0.76,5,24,2912,12,1
55,9949,2595,4,5053,784,0.17,2,1,4519,24,0
62,32034,11135,0,7798,770,0.23,2,17,16878,48,0
56,17860,3171,2,6995,776,0.12,1,21,7843,60,0
50,31792,23656,0,7167,648,0.5,4,23,3818,24,1
63,35844,43438,3,9588,521,0.81,6,4,15886,12,1
27,18007,7284,2,4808,728,0.27,4,7,4288,24,0
31,28362,23716,0,14959,528,0.56,3,1,15838,24,1
32,17954,18468,1,3843,564,0.69,4,8,6479,12,1
36,18743,17831,3,9241,631,0.63,5,5,2056,48,1
28,34082,35253,1,4561,539,0.69,5,17,17727,60,1
47,32831,19741,0,4230,701,0.4,3,10,4212,12,0
38,17234,15214,4,10053,615,0.59,5,22,2307,24,1
31,45283,51510,0,17792,499,0.76,4,4,10201,24,1
30,22524,16034,0,5384,640,0.47,2,10,10904,60,0
45,18544,22037,0,7664,544,0.79,4,21,5187,48,1
39,20894,22201,1,10487,585,0.71,4,9,8954,12,1
30,12516,12647,3,7185,612,0.67,5,2,3971,60,1
59,18075,19655,2,7551,571,0.72,4,21,4476,60,1
24,29427,23214,1,7145,655,0.53,3,6,6451,24,0
38,25892,32681,4,8075,527,0.84,5,12,4274,60,1
53,16753,4560,0,2793,810,0.18,1,15,2634,60,0
38,59846,11798,3,19518,850,0.13,1,3,35627,36,0
48,22472,3599,4,12498,814,0.11,2,15,6105,48,0
55,10973,10481,0,2913,592,0.64,3,6,3315,12,1
55,35954,13564,3,19526,711,0.25,1,4,20698,36,0
35,31486,39043,3,11059,504,0.83,4,23,16344,60,1
27,45745,11043,2,21441,850,0.16,0,22,11696,12,0
31,34013,3853,0,14926,833,0.08,0,13,4379,12,0
61,62369,77337,0,17541,493,0.83,4,4,17499,24,1
49,45205,49055,4,3103,560,0.72,4,3,19485,36,1
26,49234,10291,1,13090,828,0.14,2,8,18671,48,0
60,14653,8022,2,1449,748,0.36,3,2,3218,24,0
42,12408,12498,4,4202,545,0.67,4,7,6505,36,1
37,13653,10484,1,6083,719,0.51,4,0,1984,12,0
36,25370,3742,4,9737,850,0.1,1,21,7114,12,0
30,36566,8521,0,11107,804,0.16,0,16,6053,48,0
27,31811,16874,4,3340,794,0.35,3,19,12094,48,0
27,23915,16348,0,2561,661,0.46,5,5,13337,12,1
26,31769,22650,1,6856,625,0.48,2,23,7473,24,0
39,40194,36769,3,8065,602,0.61,4,5,15647,60,1
34,42091,14370,3,3044,676,0.23,3,1,6738,24,0
24,29450,9328,4,5470,804,0.21,2,10,12405,12,0
28,8549,3249,2,1693,753,0.25,3,1,2367,36,0
38,24851,4391,3,14104,772,0.12,0,9,14333,12,0
62,19870,9608,3,1651,725,0.32,3,6,2401,48,0
57,49827,38050,0,11992,686,0.51,4,24,23281,24,0
22,7612,7722,4,432,623,0.68,5,14,3409,12,1
59,20981,19720,0,11425,626,0.63,4,12,8764,36,1
56,29871,31158,4,8114,568,0.7,5,17,11970,48,1
55,28055,15683,3,14953,767,0.37,3,1,10940,48,0
55,26511,16153,3,5234,686,0.41,3,4,5215,48,0
55,26204,25548,1,4420,607,0.65,4,0,15499,48,1
52,23086,25179,4,7735,558,0.73,4,4,6393,12,1
64,28464,28585,0,8403,633,0.67,5,13,13781,24,1
51,29077,25384,0,13389,576,0.58,3,5,16194,60,1
42,34541,14955,1,16896,711,0.29,1,4,5380,60,0
47,20766,6579,2,11388,804,0.21,3,10,9615,24,0
53,20261,2652,1,6597,792,0.09,1,21,9721,12,0
53,15299,16469,0,4131,576,0.72,4,24,7529,48,1
34,32962,17049,4,6174,691,0.34,3,6,14223,48,0
46,25128,18947,0,10699,704,0.5,5,21,5006,36,0
44,41657,20207,2,19253,710,0.32,2,4,18549,24,0
31,30070,28496,1,12512,586,0.63,3,2,14128,12,1
54,44272,33056,4,20565,633,0.5,4,7,10883,36,1
59,18966,24629,0,2745,506,0.87,6,21,5282,60,1
29,18382,23383,1,9843,494,0.85,5,24,9405,36,1
49,49363,43415,4,21391,599,0.59,6,16,24541,48,1
40,16986,12593,4,5623,670,0.49,4,11,5811,60,1
33,31995,40168,3,13206,519,0.84,5,12,15726,12,1
57,31207,34084,3,18614,577,0.73,4,21,14385,60,1
36,33846,10763,2,11450,850,0.21,1,6,5021,48,0
52,42753,37302,4,15714,587,0.58,4,17,25598,24,1
40,20218,5111,3,10082,726,0.17,1,22,11230,60,0
32,11113,9316,2,938,658,0.56,6,19,4733,36,1
64,43529,50230,2,11874,567,0.77,7,15,11147,36,1
29,41182,16130,1,23655,799,0.26,2,11,5079,48,0
58,26551,30342,1,15061,539,0.76,5,6,13626,24,1
35,18070,10154,3,10598,654,0.37,3,3,7655,60,0
40,38445,11645,3,20076,758,0.2,1,20,6654,60,0
27,26146,6351,0,9839,732,0.16,0,5,2743,60,0
54,20815,8440,0,6571,803,0.27,2,15,7270,48,0
31,40932,17855,1,2143,691,0.29,1,17,10112,36,0
51,8870,2007,4,1178,791,0.15,0,6,2734,60,0
57,22693,13922,1,11905,679,0.41,2,11,9478,36,0
30,27406,11624,0,9484,776,0.28,1,7,3777,48,0
53,47276,25121,1,5376,699,0.35,2,4,9597,36,0
47,25307,19070,1,12400,593,0.5,5,16,14053,48,1
55,40591,25181,0,6157,649,0.41,2,4,21974,12,0
52,33497,11978,1,7742,766,0.24,2,5,7027,24,0
53,27248,24616,3,11905,580,0.6,4,22,13438,12,1
24,13788,1846,0,966,850,0.09,1,23,6979,60,0
40,14651,2917,0,8042,803,0.13,0,2,1906,48,0
44,17570,8574,2,4226,650,0.33,3,16,8029,12,0
28,25095,13492,0,4765,667,0.36,3,8,2522,36,0
29,21739,19207,1,8363,581,0.59,4,18,2176,48,0
32,25236,9436,3,10381,699,0.25,3,22,13179,36,0
63,63472,78544,1,7366,534,0.82,5,19,16386,12,1
35,16034,12154,0,9536,619,0.51,3,15,9061,36,0
40,16791,11091,4,4429,687,0.44,3,10,9046,60,0
37,44679,15902,2,16667,740,0.24,1,11,18612,24,0
28,17509,21874,2,8048,502,0.83,4,20,3490,12,1
62,73128,9994,2,42073,788,0.09,2,1,14299,60,0
32,6410,2680,2,841,707,0.28,3,10,2140,24,0
56,16170,5342,0,5002,750,0.22,1,13,5184,24,0
58,25749,3890,2,7559,812,0.1,1,13,12681,60,0
53,23573,19226,0,13440,653,0.54,4,3,10456,24,1
25,13076,5783,2,5148,799,0.29,6,18,3748,24,0
62,48338,25438,3,25483,773,0.35,3,1,11636,60,0
36,26963,16622,0,8486,694,0.41,2,17,4927,12,0
31,26428,23243,3,8344,589,0.59,6,1,9556,48,1
31,32353,28168,0,17189,613,0.58,4,1,11274,60,1
50,18781,4168,4,6999,740,0.15,0,18,5895,24,0
49,42431,7943,2,6703,836,0.12,0,10,17429,36,0
47,68483,14232,3,29777,783,0.14,1,1,37702,36,0
29,18873,17817,4,9243,651,0.63,4,21,10288,60,1
31,12445,5199,2,3435,673,0.28,2,11,7118,48,0
48,26721,34561,2,10840,525,0.86,6,7,12754,36,1
43,38742,5956,4,3281,767,0.1,0,4,18375,12,0
32,24694,27955,4,11156,560,0.75,7,10,14398,36,1
28,12412,7250,0,2175,598,0.39,4,17,4537,24,0
36,31861,32512,0,14508,627,0.68,4,1,18182,48,1
21,22888,3810,3,1457,763,0.11,2,21,4732,60,0
57,22298,12988,4,11934,705,0.39,3,11,6651,36,0
42,31611,33894,4,16449,613,0.71,6,16,10023,60,1
50,24187,14035,0,9004,669,0.39,4,19,13909,12,0
53,20154,8601,1,6426,758,0.28,1,3,12011,24,0
62,42515,39466,3,7040,577,0.62,3,15,20898,36,1
33,20185,20369,4,2215,615,0.67,5,7,12070,24,1
30,21662,18887,3,1534,605,0.58,4,3,6727,48,1
33,49193,36738,4,23884,659,0.5,3,16,12313,12,1
35,23277,23349,0,7329,558,0.67,6,11,13802,12,1
32,40805,28736,3,6583,631,0.47,4,1,16297,24,1
35,27472,8934,0,16056,780,0.22,3,23,7255,12,0
23,16233,2444,4,4226,818,0.1,1,14,5350,60,0
24,34711,23209,3,19873,685,0.45,4,23,15946,60,0
61,53047,52090,1,3777,610,0.65,5,9,31731,36,1
62,18305,15572,0,3422,616,0.57,3,18,4197,12,1
25,26822,18422,2,9153,608,0.46,3,7,12061,60,0
51,27340,34095,3,8780,507,0.83,5,15,15956,12,1
30,18372,21896,3,5462,536,0.79,5,4,2597,60,1
49,10925,8175,3,4894,608,0.5,2,10,5104,24,1
53,31518,7551,2,18467,713,0.16,1,19,17500,60,0
62,24325,3266,4,1332,842,0.09,1,19,6542,12,0
61,18496,18501,3,9592,635,0.67,6,10,2496,60,1
22,13780,6371,4,5325,700,0.31,6,2,2841,24,1
61,35046,8948,3,14745,771,0.17,2,20,9342,48,0
22,20478,8843,1,5561,706,0.29,2,17,3384,48,0
49,35377,28638,4,9141,574,0.54,3,1,12519,36,1
49,25112,3249,2,7926,850,0.09,2,0,4176,36,0
38,8898,6017,4,4389,744,0.45,3,4,4304,12,0
29,28382,19122,1,12220,657,0.45,3,22,5176,36,0
21,15382,8616,0,6783,731,0.37,2,15,4703,48,0
43,25650,22393,2,9986,649,0.58,6,8,14124,24,1
40,25638,17081,1,10480,684,0.44,3,22,5177,12,0
60,12786,11035,4,904,675,0.58,5,24,6159,60,1
37,35548,8814,1,16640,844,0.17,0,20,11658,12,0
51,25226,27447,4,10724,534,0.73,6,14,12026,24,1
38,29228,26001,1,2648,594,0.59,3,14,13955,24,1
50,37273,33557,4,8367,551,0.6,3,10,7876,24,1
41,32447,14160,4,18733,751,0.29,3,13,11700,48,0
61,25413,32292,3,10728,500,0.85,6,1,7378,60,1
52,21895,20419,0,7442,617,0.62,4,5,6640,12,1
30,25315,18179,1,15069,606,0.48,4,4,12863,36,0
53,32921,35656,4,5470,561,0.72,5,7,17662,12,1
22,59872,42572,0,11532,631,0.47,2,24,13821,36,0
21,23900,15925,4,8868,698,0.44,2,16,5176,36,0
35,52613,13126,1,5133,772,0.17,2,6,11841,36,0
54,19383,18269,0,8614,607,0.63,3,20,7405,48,0
43,26816,11148,1,15644,772,0.28,4,2,4550,36,0
31,39570,5963,0,8755,824,0.1,1,4,20126,12,0
39,34091,7603,2,7972,756,0.15,2,6,4997,60,0
36,13770,10672,1,3695,583,0.52,3,13,6722,24,1
51,22131,12743,2,8075,648,0.38,3,13,3308,12,0
23,25534,25696,1,7798,606,0.67,5,6,3027,48,1
35,25996,21497,1,15427,662,0.55,4,15,10079,24,0
29,16791,6780,2,9860,747,0.27,2,24,9305,48,0
25,16955,19573,2,9570,468,0.77,5,10,9218,12,1
48,28033,5574,0,10762,774,0.13,0,13,7456,12,0
61,16010,10040,2,2587,667,0.42,5,13,6952,36,0
42,22481,8177,1,2828,799,0.24,1,6,2528,24,0
21,30518,8064,0,16182,755,0.18,2,23,8582,36,0
51,14319,16746,2,4454,522,0.78,5,3,8363,48,1
37,58665,36294,0,26803,672,0.41,2,9,27115,36,0
29,17785,14185,0,6839,625,0.53,4,24,10636,60,0
